,"Hole Depth,ft","Rate Of Penetration,ft/hr","Rotary RPM,rev/min","Rotary Torque,in/lb","Weight on Bit,kDaN","Differential Pressure,kPa","Gamma,API","Inclination,degree"
1850,3612,135.21,79.89,12.089,18.1,3889.0,31.64,8.0
1851,3613,136.13,79.73,11.976,18.2,4072.9,41.53,8.0
1852,3614,115.76,81.68,10.677,17.7,3669.4,37.57,8.0
1853,3615,130.58,82.32,11.242,18.2,3880.5,19.78,8.0
1854,3616,124.96,80.12,11.298,18.2,4010.4,21.75,8.0
1855,3620,145.01,82.04,11.129,17.8,3963.6,17.8,8.0
1856,3621,114.37,81.88,10.733,17.7,3873.0,33.62,8.0
1857,3622,116.34,80.23,11.015,17.9,3918.2,29.66,8.0
1858,3623,119.17,77.97,11.185,17.7,3815.6,43.51,8.0
1859,3624,131.5,82.35,11.581,17.9,4146.0,45.48,8.0
1860,3625,134.1,79.31,11.919,18.1,4067.9,53.39,8.0
1861,3626,142.22,78.97,11.581,17.9,4017.2,29.66,8.0
1862,3627,133.3,81.07,12.371,18.1,3834.5,29.66,8.0
1863,3628,121.77,81.99,11.298,17.8,3994.8,29.66,8.0
1864,3629,109.23,81.99,10.845999999999998,17.2,3779.0,21.75,8.0
1865,3630,117.94,81.65,11.015,17.9,3933.6,15.82,8.0
1866,3631,118.23,80.42,12.258,18.2,4383.8,15.82,8.0
1867,3632,119.04,80.62,11.411,17.8,3838.5,19.78,8.0
1868,3633,123.03,82.99,10.677,18.2,4028.4,17.8,8.0
1869,3634,119.13,81.71,10.79,18.0,3827.1,23.73,8.0
1870,3635,111.01,80.48,11.693,17.9,3910.2,23.73,8.0
1871,3636,123.37,82.55,11.072,18.1,3829.7,13.84,8.0
1872,3637,120.8,80.7,11.242,17.8,3900.2,13.84,8.0
1873,3638,121.95,81.6,11.581,18.3,3760.3,13.84,8.0
1874,3639,123.3,80.03,11.242,18.1,3985.4,13.84,8.0
1875,3640,118.31,80.59,10.903,17.6,3752.7,13.84,8.0
1876,3641,114.62,82.02,11.185,17.9,3873.7,39.55,8.0
1877,3642,122.73,79.31,11.072,18.0,4088.5,39.55,8.0
1878,3643,110.86,82.74,16.156,17.9,5287.2,63.28,8.0
1879,3644,156.72,80.65,13.049,17.8,4519.1,29.66,8.0
1880,3645,157.64,75.79,15.987,18.0,5165.1,15.82,8.0
1881,3646,203.1,82.99,14.066,16.2,5165.1,19.78,8.0
1882,3647,183.82,78.33,11.015,15.8,3657.1,13.84,8.0
1883,3648,99.75,77.16,9.886,16.0,3290.9,13.84,8.0
1884,3649,81.5,79.5,10.055,15.4,3189.3,11.87,8.0
1885,3653,95.04,79.78,9.999,16.2,3476.3,17.8,8.0
1886,3654,104.67,80.93,10.281,17.1,3437.3,19.78,8.0
1887,3655,104.55,80.31,10.959,16.9,3551.6,37.57,8.0
1888,3656,105.32,80.84,11.524,17.2,3812.6,35.6,8.0
1889,3657,112.01,80.01,10.903,17.6,3866.3,41.53,8.0
1890,3658,104.39,81.15,11.298,17.6,3628.8,27.69,8.0
1891,3659,110.89,80.12,11.185,17.9,3712.8,11.87,8.0
1892,3660,111.08,81.6,11.185,18.0,3936.4,17.8,8.0
1893,3661,105.56,80.29,10.112,17.7,3644.7,17.8,8.0
1894,3662,113.17,81.04,10.281,17.9,3812.4,19.78,8.0
1895,3663,114.53,80.15,10.394,18.1,3607.2,17.8,8.0
1896,3664,110.66,81.82,10.507,17.8,3640.1,15.82,8.0
1897,3665,119.51,79.28,11.072,18.1,3784.8,11.87,8.0
1898,3666,122.57,82.6,11.242,17.8,3661.2,17.8,8.0
1899,3667,111.17,79.87,10.281,18.1,3592.5,15.82,8.0
1900,3686,101.12,63.09,12.089,17.6,21442.7,15.82,8.2
1901,3687,147.64,59.93,15.365,17.6,3551.6,19.78,8.2
1902,3688,191.35,65.74,18.585,17.6,5255.4,23.73,8.2
1903,3689,232.87,64.09,17.625,16.3,4957.2,13.84,8.2
1904,3690,260.25,63.26,21.523000000000003,17.6,5874.6,17.8,8.2
1905,3691,276.73,63.7,18.416,16.0,5284.1,15.82,8.2
1906,3692,322.59,71.55,23.33,18.6,5478.5,13.84,8.2
1907,3693,312.87,58.32,19.263,18.4,5391.5,19.78,8.2
1908,3694,261.5,55.3,16.156,18.6,4946.2,19.78,8.2
1909,3695,228.78,58.73,13.84,17.6,3767.7,21.75,8.2
1910,3696,135.79,58.09,11.863,17.4,2792.0,13.84,8.2
1911,3697,104.76,58.51,11.693,18.0,3056.9,17.8,8.2
1912,3698,101.44,59.35,12.032,17.6,2201.2,23.73,8.2
1913,3699,108.8,61.3,12.032,18.1,1956.8,17.8,8.2
1914,3700,102.3,60.3,11.581,17.2,2293.3,15.82,8.2
1915,3701,113.76,59.66,12.258,17.6,2856.3,21.75,8.2
1916,3702,121.05,60.74,11.524,18.0,3476.4,13.84,8.2
1917,3703,113.2,62.89,11.581,18.0,3642.6,15.82,8.2
1918,3704,113.42,62.22,11.524,18.2,4405.2,15.82,8.2
1919,3705,105.78,63.79,11.129,17.7,6031.3,9.89,8.2
1920,3706,99.68,64.18,11.129,18.1,6335.4,17.8,8.2
1921,3707,87.28,61.81,10.845999999999998,18.0,6529.5,15.82,8.2
1922,3708,113.38,60.16,11.524,17.8,6275.4,31.64,8.2
1923,3709,115.59,62.53,10.959,17.9,5664.0,23.73,8.2
1924,3710,109.77,62.42,12.484000000000002,17.4,5413.0,43.51,8.2
1925,3711,132.5,62.78,12.71,17.9,5428.7,35.6,8.2
1926,3712,129.62,61.69,12.315,17.8,5587.9,31.64,8.2
1927,3713,113.61,59.99,11.581,17.9,5146.1,31.64,8.2
1928,3714,104.55,61.0,12.032,18.1,4872.4,21.75,8.2
1929,3715,103.98,60.35,11.693,18.1,4736.9,21.75,8.2
1930,3716,110.01,61.16,11.75,18.4,4612.0,27.69,8.2
1931,3717,108.19,60.49,14.687,18.1,4501.6,31.64,8.2
1932,3718,117.65,58.46,14.687,17.9,4850.9,23.73,8.2
1933,3719,109.15,61.97,12.258,17.8,4521.5,15.82,8.2
1934,3720,99.11,63.68,12.258,17.6,4112.8,19.78,8.2
1935,3721,100.09,63.62,11.242,17.7,4117.6,19.78,8.2
1936,3722,102.15,65.77,11.467,17.8,4015.8,15.82,8.2
1937,3723,97.89,64.4,11.129,17.8,3911.5,19.78,8.2
1938,3724,132.54,65.57,11.976,17.9,4279.5,9.89,8.2
1939,3725,145.71,65.99,12.767,17.7,4220.7,15.82,8.2
1940,3726,153.13,61.47,13.445,17.8,4280.0,13.84,8.2
1941,3727,163.29,65.35,13.445,18.1,4613.8,13.84,8.2
1942,3728,164.95,66.69,12.654000000000002,18.2,4436.4,13.84,8.2
1943,3729,137.58,67.03,12.428,17.6,4256.9,17.8,8.2
1944,3730,130.09,65.29,11.637,17.7,4112.8,11.87,8.2
1945,3731,128.66,63.23,11.693,18.1,4000.0,17.8,8.2
1946,3732,121.11,65.74,11.693,18.0,3927.0,13.84,8.2
1947,3733,119.38,67.25,11.919,18.1,3880.2,15.82,8.2
1948,3734,116.38,65.29,11.524,18.2,3805.5,13.84,8.2
1949,3735,102.34,65.29,11.354,17.4,3717.1,11.87,8.2
1950,3736,99.85,66.02,10.507,18.0,3248.2,11.87,8.2
1951,3737,90.49,64.74,10.677,17.0,3016.8,17.8,8.2
1952,3738,94.84,65.77,10.79,17.2,2991.0,17.8,8.2
1953,3739,92.13,65.27,10.79,16.9,2914.0,15.82,8.2
1954,3740,103.79,65.13,11.242,17.3,2881.7,19.78,8.2
1955,3741,106.08,67.28,11.072,17.4,2796.4,15.82,8.2
1956,3742,107.22,65.16,10.959,17.3,2995.2,15.82,8.2
1957,3743,112.95,66.33,11.185,17.7,3061.3,11.87,8.2
1958,3744,109.45,66.77,10.959,17.7,2892.6,15.82,8.2
1959,3745,112.83,65.57,11.581,17.6,2887.2,21.75,8.2
1960,3746,120.57,63.82,11.524,18.0,3215.4,15.82,8.2
1961,3747,112.8,67.08,11.411,18.0,3134.0,19.78,8.2
1962,3748,116.11,66.13,11.863,18.0,3067.4,21.75,8.2
1963,3749,117.31,64.6,12.089,18.2,3049.2,17.8,8.2
1964,3750,102.47,64.43,10.903,17.7,2887.6,13.84,8.2
1965,3751,110.36,62.84,11.298,18.2,2873.2,13.84,8.2
1966,3752,110.83,65.77,12.089,18.1,3038.3,9.89,8.2
1967,3753,115.06,62.48,11.806,17.6,3015.9,11.87,8.2
1968,3754,121.7,61.86,11.581,18.2,2980.7,11.87,8.2
1969,3755,109.55,64.07,11.072,17.8,2819.8,11.87,8.2
1970,3756,105.7,59.46,11.185,18.2,3155.6,9.89,8.2
1971,3757,105.34,60.94,11.581,18.3,3009.5,13.84,8.2
1972,3758,91.45,60.16,10.903,17.9,2916.2,9.89,8.2
1973,3759,15.31,6.87,3.841,8.3,1349.5,17.8,8.7
1974,3760,40.7,6.87,7.626,3.4,2097.8,15.82,8.7
1975,3761,53.07,0.08,6.666,3.8,2215.6,19.78,8.7
1976,3762,59.01,6.31,7.796,4.9,2419.6,21.75,8.7
1977,3763,62.1,0.06,7.3439999999999985,6.2,2513.3,21.75,8.7
1978,3764,66.13,6.62,8.756,6.6,2802.8,11.87,8.7
1979,3766,69.18,0.06,8.135,8.4,3170.3,13.84,8.7
1980,3767,72.23,5.75,9.321,8.8,3150.8,11.87,8.7
1981,3769,96.02,5.97,10.564,9.7,4212.8,15.82,8.7
1982,3770,92.79,6.81,10.451,9.7,3874.5,19.78,8.7
1983,3771,90.01,0.08,9.321,10.3,3754.9,9.89,8.7
1984,3772,93.7,0.08,9.999,10.3,3925.1,13.84,8.7
1985,3773,89.02,0.08,9.603,10.6,4078.7,19.78,8.7
1986,3774,92.5,6.53,15.648,10.5,5406.1,21.75,8.7
1987,3775,105.56,0.08,12.597,10.0,4857.7,27.69,8.7
1988,3776,107.67,2.12,13.558,9.8,4438.9,27.69,8.7
1989,3777,118.64,0.03,10.959,9.1,3625.9,33.62,8.7
1990,3778,145.5,0.08,15.591,9.1,5220.4,39.55,8.7
1991,3779,147.02,0.06,10.451,3.7,4301.9,53.39,8.7
1992,3780,161.51,0.03,10.451,4.5,4140.7,49.44,8.7
1993,3781,162.51,1.45,9.547,4.7,4066.0,45.48,8.7
1994,3782,153.89,0.06,10.281,5.6,4492.7,41.53,8.7
1995,3783,140.37,0.17,10.507,4.9,4034.2,39.55,8.7
1996,3784,151.99,0.03,9.829,4.7,4207.4,37.57,8.7
1997,3785,161.6,0.08,9.999,6.1,4087.9,37.57,8.7
1998,3786,162.45,0.08,9.829,7.8,3694.7,29.66,8.7
1999,3787,107.87,0.08,9.095,9.9,4050.6,17.8,8.7
2000,3788,109.24,5.95,17.964000000000006,10.7,4312.0,15.82,8.7
2001,3789,73.24,64.46,9.603,10.8,1908.3,11.87,8.7
2002,3790,72.85,68.87,10.79,10.8,2071.3,11.87,8.7
2003,3791,116.88,59.77,11.298,13.5,2844.6,21.75,8.7
2004,3792,124.06,61.61,11.75,14.2,2795.7,49.44,8.7
2005,3793,107.54,63.95,11.129,14.0,3018.3,15.82,8.7
2006,3794,93.73,62.34,10.62,14.1,3052.8,15.82,8.7
2007,3795,88.09,59.99,11.185,14.3,3052.2,23.73,8.7
2008,3796,90.91,62.08,10.845999999999998,13.8,2876.9,21.75,8.7
2009,3797,100.18,64.07,10.62,14.4,2788.8,25.71,8.7
2010,3798,105.69,63.17,10.338,14.0,2895.9,17.8,8.7
2011,3799,105.51,67.33,10.845999999999998,14.3,2905.1,17.8,8.7
2012,3800,109.73,66.89,11.693,14.3,3073.0,17.8,8.7
2013,3801,112.5,66.13,11.298,15.1,3089.3,23.73,8.7
2014,3803,147.09,64.57,14.066,14.2,4486.4,47.46,8.7
2015,3806,275.96,63.09,15.535,15.4,5388.0,15.82,8.7
2016,3809,106.63,59.49,10.62,14.7,2954.8,43.51,8.7
2017,3810,112.34,60.19,11.467,14.7,3115.1,53.39,8.7
2018,3811,117.85,60.8,11.185,15.0,3087.9,45.48,8.7
2019,3812,122.04,62.98,11.242,16.0,3264.6,19.78,8.7
2020,3813,109.65,61.02,11.637,15.8,3195.4,17.8,8.7
2021,3814,113.49,61.97,11.637,15.5,3241.4,11.87,8.7
2022,3815,107.08,59.93,11.806,15.7,3192.0,17.8,8.7
2023,3816,107.09,60.13,11.072,14.8,3134.0,21.75,8.7
2024,3817,116.52,60.55,11.072,15.8,3350.7,17.8,8.7
2025,3818,113.94,64.57,11.411,15.4,3189.9,17.8,8.7
2026,3819,116.23,66.24,11.976,15.5,3344.0,9.89,8.7
2027,3820,129.85,67.17,12.202,16.2,3663.1,15.82,8.7
2028,3821,129.94,66.8,12.145,16.0,3378.4,13.84,8.7
2029,3822,129.16,63.4,12.145,16.1,3459.6,15.82,8.7
2030,3823,134.6,66.02,12.484000000000002,16.7,3494.5,13.84,8.7
2031,3824,128.49,66.19,12.145,16.4,3600.3,11.87,8.7
2032,3825,121.2,64.35,12.145,15.9,3503.8,15.82,8.7
2033,3826,143.58,68.09,12.258,16.5,3733.2,15.82,8.7
2034,3827,144.77,65.91,16.382,16.7,4237.6,15.82,8.7
2035,3828,158.33,68.62,14.236,16.5,4294.6,17.8,8.7
2036,3829,169.25,69.93,13.896,17.8,4120.5,13.84,8.7
2037,3830,139.06,69.93,12.541,18.1,3510.2,21.75,8.7
2038,3831,128.82,65.96,12.428,16.2,3341.5,39.55,8.7
2039,3832,128.0,66.61,12.145,16.1,3598.0,43.51,8.7
2040,3833,143.75,66.61,12.823,16.8,3742.5,17.8,8.7
2041,3834,131.6,65.88,12.145,16.1,3742.5,21.75,8.7
2042,3835,124.01,64.4,12.089,16.3,3680.0,15.82,8.7
2043,3836,156.71,64.4,12.936,17.4,4102.6,13.84,8.7
2044,3837,167.13,66.72,13.445,17.6,3997.3,9.89,8.7
2045,3838,146.02,66.72,12.597,17.8,3686.4,7.91,8.7
2046,3839,134.01,66.05,12.484000000000002,17.9,3750.7,9.89,8.7
2047,3840,136.25,60.52,13.558,18.2,4091.7,11.87,8.7
2048,3841,156.9,66.5,13.162,17.6,3934.8,15.82,8.7
2049,3842,153.76,65.32,12.993,17.6,3796.5,17.8,8.7
2050,3843,146.01,67.11,12.936,17.9,3986.6,15.82,8.7
2051,3844,145.32,67.03,13.558,16.9,4075.9,15.82,8.7
2052,3845,152.43,64.4,13.106,17.1,3786.0,9.89,8.7
2053,3846,152.08,68.03,13.558,17.1,3784.4,7.91,8.7
2054,3847,157.8,65.91,13.106,17.6,3896.9,19.78,8.7
2055,3848,149.19,66.3,13.162,16.9,3807.2,23.73,8.7
2056,3849,145.16,63.48,12.371,16.7,3774.3,25.71,8.7
2057,3850,154.88,66.13,12.88,17.7,3932.7,21.75,8.7
2058,3851,156.43,62.67,13.332,17.9,3988.4,23.73,8.7
2059,3852,15.97,57.81,8.248,11.4,1927.1,13.84,8.7
2060,3853,139.1,62.84,11.976,16.5,3193.4,15.82,8.7
2061,3858,20.61,57.2,10.959,18.0,3004.0,11.87,8.7
2062,3859,96.64,62.64,11.976,18.5,3236.5,11.87,8.7
2063,3860,100.94,63.56,11.863,17.7,3187.8,11.87,8.7
2064,3861,19.85,6.81,4.293,5.8,2211.5,17.8,8.8
2065,3862,32.71,0.28,4.237,6.6,2161.5,15.82,8.8
2066,3863,32.18,6.48,4.971,7.8,1791.9,15.82,8.8
2067,3864,56.49,6.62,6.101,9.8,2830.4,13.84,8.8
2068,3865,55.42,6.9,7.231,9.2,2539.1,11.87,8.8
2069,3866,53.73,0.08,5.649,10.2,2505.9,15.82,8.8
2070,3867,68.36,0.06,7.3439999999999985,10.3,2885.5,17.8,8.8
2071,3868,56.66,0.14,6.101,10.2,2749.7,23.73,8.8
2072,3877,69.54,6.39,7.852,10.9,2531.6,11.87,8.8
2073,3878,69.87,0.14,6.722,11.0,2663.1,13.84,8.8
2074,3880,54.98,0.08,7.683,11.0,2270.0,11.87,8.8
2075,3881,68.23,0.03,6.779,10.9,2371.9,13.84,8.8
2076,3883,63.96,0.2,8.248,11.0,2243.1,11.87,8.8
2077,3886,73.31,59.04,8.642999999999999,11.4,1886.5,15.82,8.8
2078,3887,125.64,56.08,12.993,17.2,2938.4,15.82,8.8
2079,3888,138.79,61.11,12.993,17.5,3643.2,17.8,8.8
2080,3889,139.83,56.98,14.066,17.7,3459.5,9.89,8.8
2081,3890,144.15,59.96,13.049,18.2,3643.3,15.82,8.8
2082,3891,140.55,59.63,13.049,17.8,3606.4,15.82,8.8
2083,3892,149.04,62.75,13.558,17.8,3486.2,15.82,8.8
2084,3893,147.78,61.86,12.823,17.9,3543.9,19.78,8.8
2085,3894,145.69,56.5,12.993,17.9,3648.7,21.75,8.8
2086,3895,142.89,59.54,12.936,17.6,3254.4,15.82,8.8
2087,3896,139.46,58.57,12.202,17.7,3181.1,15.82,8.8
2088,3897,149.48,61.5,12.88,18.2,3506.4,13.84,8.8
2089,3898,149.03,65.66,12.484000000000002,17.9,3433.7,7.91,8.8
2090,3908,160.93,68.67,13.049,17.9,3649.2,15.82,8.8
2091,3909,159.34,61.39,14.913,17.5,3883.4,15.82,8.8
2092,3910,168.99,67.47,14.292,17.6,3685.2,15.82,8.8
2093,3911,171.75,62.92,13.106,17.5,3770.0,13.84,8.8
2094,3912,161.46,67.33,12.71,17.0,3406.0,13.84,8.8
2095,3913,151.05,65.6,12.823,17.4,3608.6,13.84,8.8
2096,3914,164.46,69.31,14.009,18.0,3653.7,13.84,8.8
2097,3915,164.61,65.46,13.784,18.3,3603.7,13.84,8.8
2098,3916,162.85,68.81,13.84,17.7,3395.2,13.84,8.8
2099,3917,179.03,61.92,14.066,17.9,3780.5,13.84,8.8
2100,3918,190.53,69.17,14.348,18.1,3846.2,13.84,8.8
2101,3919,190.25,63.76,13.784,18.2,3955.6,9.89,8.8
2102,3920,174.73,67.08,14.913,17.3,3793.4,9.89,8.8
2103,3921,185.86,61.81,15.083,17.7,3884.6,9.89,8.8
2104,3922,181.22,68.59,16.156,17.7,4140.9,9.89,8.8
2105,3923,191.29,65.66,14.292,18.1,3803.0,9.89,8.8
2106,3924,187.64,65.96,14.630999999999998,18.0,3716.5,9.89,8.8
2107,3925,189.29,68.87,14.066,17.6,3891.7,9.89,8.8
2108,3930,151.77,61.22,12.315,17.7,3125.4,17.8,8.8
2109,3931,130.71,65.27,12.484000000000002,18.2,2836.0,17.8,8.8
2110,3932,125.88,68.42,12.032,17.9,2878.3,17.8,8.8
2111,3933,114.05,63.68,11.581,17.6,2881.0,11.87,8.8
2112,3934,133.14,65.6,11.976,18.0,2975.0,11.87,8.8
2113,3935,131.03,64.32,11.806,17.9,2967.0,11.87,8.8
2114,3936,120.26,59.13,11.693,17.8,2797.3,11.87,8.8
2115,3937,130.89,63.98,11.806,18.0,3072.1,11.87,8.8
2116,3938,130.14,64.07,12.032,17.9,3082.5,11.87,8.8
2117,3939,120.68,65.32,11.524,17.7,2690.8,15.82,8.8
2118,3940,127.69,66.52,12.597,17.9,3038.5,15.82,8.8
2119,3941,133.5,67.05,12.032,17.8,3185.4,15.82,8.8
2120,3942,134.29,65.52,12.484000000000002,17.9,2969.4,11.87,8.8
2121,3943,150.17,67.17,13.388,17.9,3080.3,17.8,8.8
2122,3944,163.12,61.5,13.275,17.9,3634.5,17.8,8.8
2123,3945,163.0,66.61,13.614,18.0,3474.6,15.82,8.8
2124,3946,184.55,61.33,13.784,18.1,3519.2,15.82,8.8
2125,3947,183.03,67.89,13.558,18.1,3576.8,17.8,8.8
2126,3948,190.24,62.11,14.630999999999998,17.6,3651.4,17.8,8.8
2127,3949,202.59,67.5,12.71,17.9,3648.7,19.78,8.8
2128,3950,189.87,64.29,15.761,18.0,3412.2,15.82,8.8
2129,3951,82.72,55.86,13.614,10.8,3637.4,15.82,8.8
2130,3952,227.64,58.76,12.71,13.9,3856.2,15.82,8.8
2131,3953,224.68,56.03,15.591,17.0,4579.9,15.82,8.8
2132,3954,240.88,53.49,16.326,17.7,5422.1,15.82,8.8
2133,3955,233.31,59.74,16.043,17.8,5425.1,13.84,8.8
2134,3956,222.82,58.29,15.704,17.8,5193.6,21.75,8.8
2135,3957,212.43,59.1,16.947,18.0,5622.6,21.75,8.8
2136,3958,241.7,59.18,19.037,17.3,6622.4,13.84,8.8
2137,3959,285.71,53.77,18.133,17.7,6528.4,29.66,8.8
2138,3960,285.28,61.08,16.947,17.9,5557.5,29.66,8.8
2139,3961,245.04,63.68,18.642,17.5,6131.4,21.75,8.8
2140,3962,269.86,66.58,19.602,17.5,6064.8,21.75,8.8
2141,3963,316.55,62.08,21.127,16.2,6446.9,13.84,8.8
2142,3964,367.44,68.31,21.862,17.0,6228.0,13.84,8.8
2143,3965,389.34,69.01,21.862,17.3,6300.3,17.8,8.8
2144,3966,413.23,69.26,21.579,17.2,7041.0,17.8,7.9
2145,3967,429.09,63.12,20.449,18.8,6455.6,17.8,7.9
2146,3968,423.61,60.74,19.828,17.4,6559.5,11.87,7.9
2147,3969,343.06,77.69,20.845,17.3,6206.2,11.87,7.9
2148,3970,343.46,77.69,19.15,15.5,6918.9,15.82,7.9
2149,3971,401.47,64.65,19.602,15.5,5791.1,15.82,7.9
2150,3972,486.63,73.08,20.845,16.7,6503.9,13.84,7.9
2151,3973,491.5,58.37,19.884,16.7,6547.1,19.78,7.9
2152,3974,450.93,74.0,20.449,16.8,6555.7,19.78,7.9
2153,3975,408.71,66.44,17.285999999999998,15.9,6029.0,13.84,7.9
2154,3976,474.09,69.37,18.246,17.7,5927.5,13.84,7.9
2155,3977,483.58,61.86,18.924,17.8,6479.5,13.84,7.9
2156,3978,448.92,60.49,18.359,17.4,6539.3,13.84,7.9
2157,3979,413.77,74.4,20.845,17.4,6832.8,13.84,7.9
2158,3980,418.01,67.3,16.665,13.9,4697.3,13.84,7.9
2159,3981,495.46,70.35,16.777,16.4,5365.1,13.84,7.9
2160,3982,542.99,70.35,16.89,16.4,5676.9,13.84,7.9
2161,3983,538.36,65.74,16.1,14.7,5949.9,19.78,7.9
2162,3984,470.28,64.54,16.1,14.7,5027.9,19.78,7.9
2163,3985,431.67,68.2,18.303,14.3,5377.3,19.78,7.9
2164,3986,338.18,66.75,14.179,15.7,4229.1,17.8,7.9
2165,3987,339.91,53.21,13.896,15.3,4709.5,17.8,7.9
2166,3988,266.75,58.29,15.874,14.3,4569.5,15.82,7.9
2167,3989,324.03,62.45,15.535,13.5,4873.6,15.82,7.9
2168,3990,299.41,56.98,14.009,12.7,4518.5,15.82,7.9
2169,3991,294.08,60.38,14.405,15.1,4488.1,15.82,7.9
2170,3992,231.18,66.97,16.552,14.5,4830.1,49.44,7.9
2171,3993,366.04,62.84,17.964000000000006,16.9,5765.2,13.84,7.9
2172,3994,369.19,56.75,17.173,17.0,5464.9,17.8,7.9
2173,4003,323.42,65.91,15.987,17.0,5250.9,15.82,7.9
2174,4007,245.49,66.66,15.196,16.1,5367.6,17.8,7.9
2175,4008,225.65,57.51,16.156,16.3,5367.6,17.8,7.9
2176,4009,192.13,67.61,16.608,16.3,5283.4,13.84,7.9
2177,4010,238.06,69.01,15.704,17.5,5721.4,13.84,7.9
2178,4011,234.53,63.98,17.680999999999994,17.6,6261.7,15.82,7.9
2179,4012,206.32,69.17,18.529,16.5,6565.4,17.8,7.9
2180,4013,228.5,64.49,19.997,16.5,6452.0,17.8,7.9
2181,4014,236.4,66.52,19.433,17.0,6738.7,25.71,7.9
2182,4015,236.34,71.8,22.427,16.1,7057.5,25.71,7.9
2183,4016,286.15,62.81,18.585,14.5,6849.1,25.71,7.9
2184,4017,335.43,62.08,13.784,8.5,4098.9,19.78,7.9
2185,4018,378.35,60.35,14.461,10.3,4701.7,11.87,7.9
2186,4019,427.82,67.78,21.353,16.5,7438.1,15.82,7.9
2187,4020,429.84,68.5,21.466,17.3,7438.1,19.78,7.9
2188,4021,383.43,59.24,19.715,17.0,7023.4,15.82,7.9
2189,4022,247.66,58.23,20.506,16.4,7009.7,19.78,7.9
2190,4023,248.16,55.58,17.680999999999994,18.4,6024.9,19.78,7.9
2191,4024,241.48,49.08,22.483,18.0,6255.7,19.78,7.9
2192,4025,232.55,61.83,19.828,16.6,7085.9,25.71,7.9
2193,4026,340.33,60.38,19.094,18.2,6137.4,19.78,7.9
2194,4027,362.89,59.43,17.455,17.7,6261.2,19.78,7.9
2195,4028,227.17,61.47,20.619,17.2,6619.5,13.84,7.9
2196,4029,243.31,74.4,21.749,17.3,6951.7,19.78,7.9
2197,4030,253.4,59.32,19.602,18.1,6796.5,25.71,7.9
2198,4031,243.79,68.67,19.207,17.7,6137.5,43.51,7.9
2199,4032,269.02,68.92,19.15,16.7,6369.8,41.53,7.9
2200,4033,326.22,74.62,19.094,16.6,6331.2,21.75,7.9
2201,4034,356.26,65.66,22.314,17.1,7027.5,39.55,7.9
2202,4035,372.09,65.21,19.546,17.3,6748.5,35.6,7.9
2203,4036,398.29,66.38,18.359,17.4,6497.5,35.6,7.9
2204,4037,398.0,70.1,18.077,17.7,6333.1,43.51,7.9
2205,4038,387.24,66.52,17.964000000000006,17.9,6423.9,43.51,7.9
2206,4039,346.86,64.04,17.680999999999994,18.2,6230.8,35.6,7.9
2207,4040,249.08,67.47,17.285999999999998,17.2,5711.1,41.53,7.9
2208,4041,236.97,52.2,18.868,17.7,5887.9,37.57,7.9
2209,4042,233.41,52.01,17.851,17.7,6198.3,37.57,7.9
2210,4043,235.95,61.41,17.399,18.2,6249.8,39.55,7.9
2211,4044,239.99,53.29,17.794,18.5,6249.8,41.53,7.9
2212,4045,60.67,48.94,18.246,17.7,4349.5,47.46,7.9
2213,4046,226.07,61.39,19.207,17.8,6454.6,43.51,7.9
2214,4047,230.53,57.73,19.433,17.8,7137.6,63.28,7.9
2215,4048,278.72,48.77,19.094,17.6,7054.9,77.12,7.9
2216,4049,301.55,57.09,19.828,17.8,7271.1,55.37,7.9
2217,4050,307.22,59.35,19.433,17.0,6907.8,39.55,7.9
2218,4051,342.38,56.56,20.28,17.0,7253.6,35.6,7.9
2219,4052,379.22,53.26,19.659,17.4,7325.6,41.53,7.9
2220,4053,380.18,49.33,19.546,17.7,6965.7,41.53,7.9
2221,4054,369.18,56.33,19.376,17.8,6941.4,33.62,7.9
2222,4055,357.68,58.51,19.376,17.4,7492.5,43.51,7.9
2223,4056,381.44,53.74,20.223,17.6,7628.1,35.6,7.9
2224,4057,382.0,50.33,20.167,17.5,7622.2,45.48,7.9
2225,4058,375.14,55.89,19.941,17.9,7233.2,49.44,7.9
2226,4059,346.33,58.37,19.659,17.4,7333.8,39.55,7.9
2227,4060,351.03,59.66,19.376,17.2,7441.4,41.53,7.9
2228,4061,354.64,51.76,20.167,17.1,7594.4,41.53,7.9
2229,4062,357.08,51.11,19.376,17.2,7471.0,37.57,7.9
2230,4063,352.11,59.85,20.11,17.5,7011.4,37.57,7.9
2231,4064,376.97,64.12,19.546,17.5,7717.8,35.6,7.9
2232,4065,397.16,59.1,20.901,17.5,7659.9,35.6,7.9
2233,4066,397.25,57.92,19.941,18.2,7804.3,39.55,7.9
2234,4067,391.84,66.22,20.28,17.4,7722.4,41.53,7.9
2235,4068,362.54,67.22,20.562,17.3,7696.2,41.53,7.9
2236,4069,345.24,65.55,19.771,18.5,7001.8,39.55,7.9
2237,4070,308.37,57.51,14.744000000000002,18.1,5781.3,39.55,7.9
2238,4071,154.74,58.82,15.704,17.7,5569.2,27.69,7.9
2239,4072,152.13,60.24,15.196,17.8,5295.2,45.48,7.9
2240,4073,139.84,58.4,14.8,17.4,5276.3,39.55,7.9
2241,4074,138.93,61.72,14.066,17.5,5069.8,27.69,7.9
2242,4075,143.36,58.06,15.083,17.9,5246.4,31.64,7.9
2243,4076,146.08,64.4,14.574000000000002,17.5,5238.8,33.62,7.9
